818;INF222 - Modèles et vérification ;Telecom ParisTech;Cycle Master;ASTRE  -  Applications et systèmes temps réel répartis embarqués  ;ICC  -  Intelligence, complexité et cognition  ;IDL  -  Ingénierie du logiciel  ;IWG  -  Interfaces homme-machine, Web et informatique graphique 3D  ;MD  -  Masses de données  ;SSR  -  Systèmes et services répartis  ;SystEmbarq  -  Architecture des systèmes embarqués  ;SystInfo  -  Systèmes d'information  ;Sciences & Techniques
819;ELECINF381 - Projet architecture des systèmes embarqués ;Telecom ParisTech;Cycle Master;SystEmbarq  -  Architecture des systèmes embarqués  ;Sciences & Techniques
820;MDI241 - Probabilités ++ ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;Sciences & Techniques
821;MDI243 - Algèbre ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;MITRO  -  Mathématiques, informatique théorique et recherche opérationnelle  ;SSE  -  Sécurité des systèmes embarqués  ;Sciences & Techniques
822;ELEC390 - Introduction à SystemC (TPT14) ;Telecom ParisTech;Cycle Master;SystOnChip  -  Systems on chip  ;Sciences & Techniques
823;INF342 - Systèmes embarqués temps-réel ;Telecom ParisTech;Cycle Master;ASTRE  -  Applications et systèmes temps réel répartis embarqués  ;SystEmbarq  -  Architecture des systèmes embarqués  ;Sciences & Techniques
824;SI384 - Projet expérimental en traitement quantique du signal ;Telecom ParisTech;Cycle Master;InfoQuan  -  Information classique et quantique  ;Sciences & Techniques
825;INF355 - Paradigmes et langages non classiques ;Telecom ParisTech;Cycle Master;ICC  -  Intelligence, complexité et cognition  ;ThéoPaInfo  -  Théorie et paradigmes de l'informatique  ;Sciences & Techniques
826;SI383 - Projet théorique en information quantique ;Telecom ParisTech;Cycle Master;InfoQuan  -  Information classique et quantique  ;Sciences & Techniques
827;SI380 - Projet de traitement du signal 
828;SI221 - Bases de la reconnaissance des formes ;Telecom ParisTech;Cycle Master;IWG  -  Interfaces homme-machine, Web et informatique graphique 3D  ;Image  -  Image  ;Sciences & Techniques
829;SI220 - Acoustique ;Telecom ParisTech;Cycle Master;SAMVA  -  Systèmes et applications multimédia, vidéo et audio  ;Signal  -  Signal  ;Sciences & Techniques
830;SI223 - Optique non linéaire ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;InfoQuan  -  Information classique et quantique  ;Photon  -  Photonique   ;SystCom  -  Systèmes de communication  ;Sciences & Techniques
831;SI222 - Techniques de compression ;Telecom ParisTech;Cycle Master;SAMVA  -  Systèmes et applications multimédia, vidéo et audio  ;Sciences & Techniques
832;SI224 - Bases de la mécanique quantique ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;InfoQuan  -  Information classique et quantique  ;Photon  -  Photonique   ;SystCom  -  Systèmes de communication  ;Sciences & Techniques
833;SI227 - Etudes de cas en signal ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;SAMVA  -  Systèmes et applications multimédia, vidéo et audio  ;Signal  -  Signal  ;Sciences & Techniques
834;SES347 - Econométrie ;Telecom ParisTech;Cycle Master;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
835;SES340 - Techniques de l'économiste et du gestionnaire ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
836;SES341 - Création d'entreprise ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Sciences & Techniques
837;INFRES357 - Sécurité des réseaux ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;SSI  -  Sécurité des systèmes d'information et des réseaux  ;Sciences & Techniques
838;INFRES352 - Modélisation et conception de services et logiciels répartis ;Telecom ParisTech;Cycle Master;SSR  -  Systèmes et services répartis  ;Sciences & Techniques
839;ELEC341 - Microélectronique ;Telecom ParisTech;Cycle Master;ElecRadiof  -  Electronique radiofréquence  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
840;ELEC340 - Intégration des systèmes électroniques pour les radiocommunications ;Telecom ParisTech;Cycle Master;ElecRadiof  -  Electronique radiofréquence  ;Sciences & Techniques
841;ELEC342 - Conception des Systems on chip ;Telecom ParisTech;Cycle Master;SystOnChip  -  Systems on chip  ;Sciences & Techniques
842;ELECINF359 - Sécurité des systèmes embarqués ;Telecom ParisTech;Cycle Master;SSE  -  Sécurité des systèmes embarqués  ;SystEmbarq  -  Architecture des systèmes embarqués  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
843;COMELEC380 - Projet ComElec ;Telecom ParisTech;Cycle Master;SystCom  -  Systèmes de communication  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
844;INFSI351 - Interfaces hommes-machines ;Telecom ParisTech;Cycle Master;ICC  -  Intelligence, complexité et cognition  ;IDL  -  Ingénierie du logiciel  ;IWG  -  Interfaces homme-machine, Web et informatique graphique 3D  ;Sciences & Techniques
845;INFSI350 - Informatique graphique 3D et réalité virtuelle ;Telecom ParisTech;Cycle Master;IWG  -  Interfaces homme-machine, Web et informatique graphique 3D  ;Image  -  Image  ;Sciences & Techniques
846;MDI222 - Statistiques mathématiques ;Telecom ParisTech;Cycle Master;AFA  - Apprentissage, fouille de données et applications  ;ICC  -  Intelligence, complexité et cognition  ;MAFI  -  Mathématiques appliquées et finance  ;MD  -  Masses de données  ;Signal  -  Signal  ;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
847;MDI220 - Statistiques ;Telecom ParisTech;Cycle Master;AFA  - Apprentissage, fouille de données et applications  ;ICC  -  Intelligence, complexité et cognition  ;MAFI  -  Mathématiques appliquées et finance  ;MD  -  Masses de données  ;Signal  -  Signal  ;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
848;MDI224 - Méthodes d'optimisation continue et applications ;Telecom ParisTech;Cycle Master;AFA  - Apprentissage, fouille de données et applications  ;ICC  -  Intelligence, complexité et cognition  ;MAFI  -  Mathématiques appliquées et finance  ;MD  -  Masses de données  ;MITRO  -  Mathématiques, informatique théorique et recherche opérationnelle  ;Signal  -  Signal  ;Sciences & Techniques
849;PJL380 - Projet libre 
850;RES345 - Réseaux radiomobiles cellulaires ;Telecom ParisTech;Cycle Master;Réseaux  -  Réseaux  ;Sciences & Techniques
851;RES344 - Réseaux et communications d'entreprise ;Telecom ParisTech;Cycle Master;Réseaux  -  Réseaux  ;Sciences & Techniques
852;RES343 - Nouvelles technologies de l'IP et internet du futur ;Telecom ParisTech;Cycle Master;Réseaux  -  Réseaux  ;Sciences & Techniques
853;RES341 - Ingénierie des réseaux radiomobiles ;Telecom ParisTech;Cycle Master;Réseaux  -  Réseaux  ;Sciences & Techniques
854;RES340 - Communications sans fil et réseaux autonomes ;Telecom ParisTech;Cycle Master;Réseaux  -  Réseaux  ;Sciences & Techniques
855;COMMDI340 - Physique de l\'information ;Telecom ParisTech;Cycle Master;InfoQuan  -  Information classique et quantique  ;Sciences & Techniques
856;SES223 - Cultures et sociabilités du numérique ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Sciences & Techniques
857;SES222 - Technologies et société ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
858;SES221 - IDEE: Innovation et développement, approche économique ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
859;SES224 - Ecritures et lectures numériques ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Sciences & Techniques
860;SES381 - Projet d'innovation ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Sciences & Techniques
861;INFMDI356 - Cryptographie ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;SSE  -  Sécurité des systèmes embarqués  ;Sciences & Techniques
862;COMRES348 - Réseaux satellitaires ;Telecom ParisTech;Cycle Master;COMAERO  -  Communications aérospatiales  ;Sciences & Techniques
863;SIMDI226 - Statistiques des séries temporelles ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;Signal  -  Signal  ;Strat  -  Stratégies, marchés, acteurs  ;Sciences & Techniques
864;INFMDI348 - SI décisionnels et gestion de la relation client 
865;SI350 - Vidéo numérique et multimédia ;Telecom ParisTech;Cycle Master;SAMVA  -  Systèmes et applications multimédia, vidéo et audio  ;Sciences & Techniques
866;INF390 - Emergence in complex systems (TPT09) ;Telecom ParisTech;Athens;Cycle Master;ICC  -  Intelligence, complexité et cognition  ;Sciences & Techniques
867;ELEC222 - Architectures reconfigurables et langages HDL ;Telecom ParisTech;Cycle Master;ASTRE  -  Applications et systèmes temps réel répartis embarqués  ;SystEmbarq  -  Architecture des systèmes embarqués  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
868;ELEC223 - Pratique des systèmes à microprocesseurs ;Telecom ParisTech;Cycle Master;ASTRE  -  Applications et systèmes temps réel répartis embarqués  ;SSE  -  Sécurité des systèmes embarqués  ;SystEmbarq  -  Architecture des systèmes embarqués  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
869;ELEC220 - Base de l'électronique radiofréquences  ;Telecom ParisTech;Cycle Master;ElecRadiof  -  Electronique radiofréquence  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
870;ELEC221 - Théories et architectures du calcul matériel ;Telecom ParisTech;Cycle Master;ElecRadiof  -  Electronique radiofréquence  ;SystOnChip  -  Systems on chip  ;Sciences & Techniques
871;MDI341 - Analyse ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;Sciences & Techniques
872;MDI340 - Calcul stochastique de la finance ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;Sciences & Techniques
873;MDI343 - Apprentissage statistique et fouille de donnees ;Telecom ParisTech;Cycle Master;AFA  - Apprentissage, fouille de données et applications  ;ICC  -  Intelligence, complexité et cognition  ;MD  -  Masses de données  ;Signal  -  Signal  ;Sciences & Techniques
874;MDI342 - Calcul de Malliavin et analyse stochastique ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;Sciences & Techniques
875;MDI345 - Calcul numérique ;Telecom ParisTech;Cycle Master;MAFI  -  Mathématiques appliquées et finance  ;Sciences & Techniques
876;MDI344 - Cryptographie, codage et théorie de l'information quantiques 
877;SES242 - Management par projet et sociologie de l'innovation ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Strat  -  Stratégies, marchés, acteurs  ;SystInfo  -  Systèmes d'information  ;Sciences & Techniques
878;MDI349 - Techniques mathématiques avancées pour le codage et la cryptographie ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;MITRO  -  Mathématiques, informatique théorique et recherche opérationnelle  ;Sciences & Techniques
879;SI343 - Méthodes avancées de traitement des images ;Telecom ParisTech;Cycle Master;Image  -  Image  ;Sciences & Techniques
880;SI340 - Signal audiofréquence et parole ;Telecom ParisTech;Cycle Master;SAMVA  -  Systèmes et applications multimédia, vidéo et audio  ;Signal  -  Signal  ;Sciences & Techniques
881;SI341 - Méthodes avancées pour le traitement du signal ;Telecom ParisTech;Cycle Master;Signal  -  Signal  ;Sciences & Techniques
882;SI344 - Vision artificielle et raisonnement dans les images ;Telecom ParisTech;Cycle Master;ICC  -  Intelligence, complexité et cognition  ;Image  -  Image  ;Sciences & Techniques
883;SI345 - Application du traitement des images ;Telecom ParisTech;Cycle Master;Image  -  Image  ;Sciences & Techniques
884;SI349 - Communications et calcul quantiques ;Telecom ParisTech;Cycle Master;Cryptinf  -  Cryptographie et théories de l'information  ;InfoQuan  -  Information classique et quantique  ;Sciences & Techniques
885;SES247 - Management et design de l'innovation technologique ;Telecom ParisTech;Cycle Master;Proj_Innov  -  Management par projet et Innovation  ;Sciences & Techniques
886;TUW03 - Industrial Archaeology;Technische Universität Wien, Austria;Athens
887;UPM69 -  	Introduction to Symbolic Computation for Engineers;Universidad Politécnica de Madrid;Athens
888;TUW04 - Energy Economics and Climate Change;Technische Universität Wien, Austria;Athens
889;UPM52 - Optical Communication Systems;Universidad Politécnica de Madrid;Athens
890;WUT03 - Ethical Aspects of Research and Engineering;Warsaw University of Technology;Athens
891;AGROPT17 - L'ingénieur et les médias;AgroParisTech;Athens
892;MP14 - Systèmes de production et de logistique;Mines ParisTech;Athens
893;ENSAM06 - Introduction to Musculoskeletal and Osteoarticular Biomechanics;ENSAM;Athens
894;ITUCE01 - (GIS) Geopraphic Information System;Istanbul Technical University;Athens
